campaign_id,brand_name,brand_category,region,platform,influencer_id,influencer_handle,influencer_category,influencer_tier,followers_start,posts_count,campaign_objective,impressions,avg_likes_per_post,avg_comments_per_post,avg_saves_shares_per_post,click_through_rate,landing_page_conv_rate,clicks,orders,new_customers,avg_order_value,revenue,influencer_fee,product_cost,other_campaign_costs,total_spend,cpm,cpc,cpa,roas,roi,campaign_success_label,curve_k,curve_alpha,curve_beta
CMP_01186,Brand_414,Gaming,US,TikTok,INF_1238,@creator_96966,Tech,Nano,1544,2,Traffic,818,0,0,37,0.0066,0.036,3613,130,91,1515.82,198114.46,41576.36,6452.99,9825.6,57854.95,70727.33,16.01,445.04,3.42,2.42,1,4.445,1.072,0.722
CMP_01187,Brand_483,D2C,MENA,Instagram,INF_7676,@creator_20136,Other,Micro,10675,4,Awareness,17658,152,24,31,0.0295,0.022,3726,82,51,2841.15,233483.11,73899.76,15746.87,7299.97,96946.6,5490.24,26.02,1182.28,2.41,1.41,0,4.419,1.253,0.481
CMP_01188,Brand_514,Gaming,EU,Instagram,INF_3151,@creator_15430,Family,Micro,14772,1,Conversions,3919,116,6,0,0.0308,0.005,117800,589,528,500.0,294958.45,77339.28,27972.55,18515.38,123827.21,31596.63,1.05,210.23,2.38,1.38,0,4.517,1.281,0.455
CMP_01189,Brand_301,Fintech,EU,Instagram,INF_6530,@creator_58248,Fitness,Nano,8566,5,Conversions,15121,169,6,29,0.0383,0.0401,1822,73,56,1377.17,101425.66,48320.54,21374.37,10887.07,80581.98,5329.14,44.23,1103.86,1.26,0.26,0,2.696,1.287,0.665
CMP_01190,Brand_686,Fintech,US,YouTube,INF_9770,@creator_11136,Other,Macro,973429,3,Awareness,640528,2240,560,803,0.0179,0.0447,12034,538,379,1777.83,956689.61,432162.58,104536.32,47828.65,584527.55,912.57,48.57,1086.48,1.64,0.64,0,2.64,1.257,0.499
CMP_01191,Brand_620,Fintech,EU,Instagram,INF_6493,@creator_49356,Fitness,Nano,1034,1,Awareness,279,0,10,0,0.0205,0.0188,5425,102,83,1648.2,169115.56,33275.61,10860.33,2867.32,47003.27,168470.48,8.66,460.82,3.6,2.6,1,4.71,1.124,0.359
CMP_01192,Brand_520,Fintech,MENA,Instagram,INF_9556,@creator_93128,Beauty,Macro,499620,1,Awareness,245503,8252,2084,3108,0.0202,0.024,39177,940,632,1214.08,1141423.12,300010.99,115798.27,26761.95,442571.21,1802.71,11.3,470.82,2.58,1.58,0,4.619,1.231,0.754
CMP_01193,Brand_386,D2C,EU,Instagram,INF_9760,@creator_62152,Beauty,Macro,543090,2,Awareness,357213,2535,628,914,0.0177,0.0284,32943,935,603,876.84,820337.79,415290.13,86293.47,70255.18,571838.78,1600.83,17.36,611.59,1.43,0.43,0,2.447,1.353,0.695
CMP_01194,Brand_927,Fashion,EU,Instagram,INF_1362,@creator_69989,Food,Nano,1687,5,Conversions,2181,33,0,0,0.0243,0.0337,1128,38,33,2582.63,99070.24,49353.1,10581.69,8868.56,68803.35,31546.7,61.0,1810.61,1.44,0.44,0,1.948,1.089,0.384
CMP_01195,Brand_859,Beauty,US,Instagram,INF_9889,@creator_27889,Fitness,Nano,3997,1,Conversions,1222,0,15,14,0.0188,0.0064,17562,113,76,1289.93,146029.06,40552.17,11230.18,4929.42,56711.77,46408.97,3.23,501.87,2.57,1.57,0,4.947,1.216,0.673
CMP_01196,Brand_909,Beauty,India,TikTok,INF_3313,@creator_69475,Other,Micro,24405,4,Awareness,23791,152,24,21,0.0354,0.005,17400,87,70,3287.84,288139.13,187460.35,73847.39,43717.32,305025.06,12821.03,17.53,3506.04,0.94,-0.06,0,1.464,1.334,0.363
CMP_01197,Brand_163,Fitness,EU,YouTube,INF_7430,@creator_56767,Fashion,Micro,63724,1,Traffic,13457,144,31,40,0.0201,0.0771,1348,104,64,1401.7,146129.86,102506.78,37866.1,11553.51,151926.39,11289.77,112.71,1460.83,0.96,-0.04,0,1.806,1.283,0.907
CMP_01198,Brand_297,Gaming,EU,TikTok,INF_6454,@creator_60707,Fitness,Nano,3587,2,Awareness,2967,181,45,50,0.0226,0.0302,1157,35,24,2191.87,77187.19,50699.08,15217.36,8724.39,74640.83,25157.0,64.51,2132.6,1.03,0.03,0,2.379,1.324,0.433
CMP_01199,Brand_967,Food,India,Instagram,INF_9328,@creator_97004,Beauty,Macro,145174,4,Traffic,249921,1664,422,636,0.0141,0.0299,21694,648,538,1629.08,1056976.98,319698.36,78644.91,61875.56,460218.83,1841.46,21.21,710.21,2.3,1.3,0,3.207,1.204,0.464
CMP_01200,Brand_949,Fintech,SEA,Instagram,INF_5694,@creator_41989,Food,Micro,27514,5,Traffic,21537,84,12,0,0.0185,0.0372,12532,466,331,1486.23,693299.55,161896.84,38890.78,19391.4,220179.01,10223.29,17.57,472.49,3.15,2.15,1,4.284,1.14,0.498
CMP_01201,Brand_749,Fitness,India,Instagram,INF_3143,@creator_72960,Other,Nano,2649,1,Awareness,959,56,0,3,0.0125,0.022,636,14,8,1463.95,21838.53,16936.18,5488.12,1752.49,24176.79,25210.42,38.01,1726.91,0.9,-0.1,0,3.462,1.394,0.352
CMP_01202,Brand_258,Tech,India,Instagram,INF_8558,@creator_78928,Travel,Macro,239101,2,Traffic,104567,39,9,21,0.0118,0.0396,10003,396,301,3132.21,1241835.38,479955.69,169319.1,95906.22,745181.0,7126.35,74.5,1881.77,1.67,0.67,0,2.694,1.286,0.591
CMP_01203,Brand_556,Fashion,US,Instagram,INF_7444,@creator_65173,Beauty,Nano,3681,3,Traffic,4486,83,2,10,0.0329,0.0513,253,13,10,3584.53,48415.3,15401.4,4741.32,2841.32,22984.04,5123.51,90.85,1768.0,2.11,1.11,0,4.01,1.186,0.764
CMP_01204,Brand_170,Fitness,SEA,Instagram,INF_8286,@creator_20951,Other,Micro,14420,1,Awareness,5585,127,30,52,0.0188,0.0324,7294,236,163,1151.82,272606.41,78448.23,18463.22,10345.27,107256.72,19204.43,14.7,454.48,2.54,1.54,0,3.685,1.167,0.701
CMP_01205,Brand_667,D2C,EU,Instagram,INF_2915,@creator_40101,Tech,Micro,15568,5,Conversions,27845,79,23,41,0.0392,0.0437,801,35,24,3286.12,115208.49,76754.76,19109.26,19916.37,115780.4,4158.03,144.54,3308.01,1.0,-0.0,0,1.779,1.242,0.848
CMP_01206,Brand_612,Gaming,EU,Instagram,INF_5730,@creator_21305,Travel,Nano,1104,5,Conversions,1291,0,0,0,0.0397,0.0382,418,16,12,1671.14,28186.66,42933.95,6156.15,3512.14,52602.23,40745.34,125.84,3287.64,0.54,-0.46,0,1.821,1.395,0.86
CMP_01207,Brand_758,Food,EU,YouTube,INF_1441,@creator_62077,Travel,Nano,4755,5,Conversions,6251,100,0,11,0.0156,0.0237,5240,124,79,1173.79,146600.9,44394.49,8120.65,5734.62,58249.77,9318.47,11.12,469.76,2.52,1.52,0,4.553,1.148,0.787
CMP_01208,Brand_532,Fitness,India,TikTok,INF_6972,@creator_89035,Fashion,Nano,2554,3,Conversions,1310,0,8,0,0.003,0.005,3400,17,13,1408.96,25348.85,42350.4,7362.08,4245.48,53957.96,41189.28,15.87,3174.0,0.47,-0.53,0,1.486,1.378,0.704
CMP_01209,Brand_907,Tech,India,YouTube,INF_6868,@creator_85792,Family,Micro,48135,1,Awareness,22494,145,59,104,0.0299,0.0119,2104,25,16,2690.44,68104.81,67650.38,31311.25,5320.17,104281.79,4635.98,49.56,4171.27,0.65,-0.35,0,1.609,1.345,0.371
CMP_01210,Brand_532,Fashion,EU,Instagram,INF_7834,@creator_62175,Beauty,Micro,96887,3,Awareness,72861,110,11,33,0.0146,0.0363,6559,238,200,1908.08,454582.44,128012.86,26466.88,16668.24,171147.98,2348.97,26.09,719.11,2.66,1.66,0,3.669,1.116,0.966
CMP_01211,Brand_912,Fitness,India,YouTube,INF_8858,@creator_66671,Travel,Mega,3213954,5,Conversions,5752676,17635,4406,6617,0.0238,0.0233,11995,280,170,1516.57,425083.42,1652222.53,650684.36,353179.44,2656086.34,461.71,221.43,9486.02,0.16,-0.84,0,1.438,1.226,0.952
CMP_01212,Brand_263,Fitness,US,Instagram,INF_3660,@creator_60842,Food,Nano,4432,2,Conversions,3656,15,17,30,0.003,0.0412,4390,181,123,1048.28,189993.39,55741.71,8483.3,11385.74,75610.75,20681.28,17.22,417.74,2.51,1.51,0,3.155,1.086,0.695
CMP_01213,Brand_417,Fashion,US,Instagram,INF_5538,@creator_30442,Beauty,Nano,7163,3,Conversions,7923,43,3,47,0.0196,0.0271,2104,57,45,1938.48,110841.8,22781.01,6851.41,5286.17,34918.6,4407.24,16.6,612.61,3.17,2.17,1,4.853,1.1,0.776
CMP_01214,Brand_606,Fashion,US,TikTok,INF_5486,@creator_57872,Other,Micro,26143,1,Conversions,12893,392,79,97,0.0309,0.0221,6502,144,111,2639.63,381965.87,179565.2,69998.96,36102.42,285666.58,22156.72,43.94,1983.8,1.34,0.34,0,2.568,1.325,0.695
CMP_01215,Brand_348,Fintech,India,YouTube,INF_7763,@creator_90423,Fashion,Micro,14043,4,Traffic,26570,29,20,47,0.0105,0.0327,7377,241,156,1166.4,281663.84,80702.6,24518.54,19812.34,125033.47,4705.81,16.95,518.81,2.25,1.25,0,2.843,1.094,0.608
CMP_01216,Brand_590,Fitness,India,YouTube,INF_5944,@creator_10360,Fitness,Nano,3658,4,Conversions,6951,0,6,7,0.0249,0.018,888,16,10,1762.42,28870.62,45814.88,7009.45,5444.29,58268.61,8382.77,65.62,3641.79,0.5,-0.5,0,1.529,1.377,0.599
CMP_01217,Brand_950,Fintech,SEA,Instagram,INF_2089,@creator_10308,Beauty,Nano,8218,4,Awareness,7586,79,8,8,0.0267,0.005,1800,9,7,1354.32,12784.72,15731.1,5937.05,3672.96,25341.12,3340.51,14.08,2815.68,0.5,-0.5,0,1.149,1.234,0.87
CMP_01218,Brand_623,Beauty,India,YouTube,INF_4456,@creator_13664,Fashion,Nano,6484,1,Traffic,1830,22,0,0,0.007,0.03,399,12,8,2208.46,26762.8,29528.89,6855.67,8712.34,45096.91,24643.12,113.02,3758.08,0.59,-0.41,0,1.295,1.275,0.422
CMP_01219,Brand_977,Beauty,SEA,Instagram,INF_8492,@creator_32264,Beauty,Macro,671216,3,Awareness,344379,154,46,46,0.0246,0.0251,16045,403,320,2440.28,984110.21,254478.4,79842.62,83386.52,417707.53,1212.93,26.03,1036.5,2.36,1.36,0,3.535,1.174,0.312
CMP_01220,Brand_681,Fintech,India,Instagram,INF_3571,@creator_26616,Fashion,Macro,385002,2,Awareness,213677,1399,343,508,0.0295,0.0144,26314,379,313,1107.95,420926.62,524160.56,164286.44,39273.44,727720.45,3405.7,27.66,1920.11,0.58,-0.42,0,1.016,1.243,0.667
CMP_01221,Brand_915,Fashion,EU,Instagram,INF_1010,@creator_93926,Food,Nano,2867,4,Awareness,4297,0,0,41,0.0297,0.0234,1755,41,26,1725.07,70730.14,53435.85,11697.0,12477.67,77610.51,18061.56,44.22,1892.94,0.91,-0.09,0,1.35,1.194,0.626
CMP_01222,Brand_380,D2C,MENA,TikTok,INF_4504,@creator_50440,Other,Nano,4265,3,Awareness,2965,123,0,0,0.0376,0.0517,406,21,15,2932.23,63344.02,50350.45,12171.81,6562.26,69084.52,23300.01,170.16,3289.74,0.92,-0.08,0,1.409,1.168,0.348
CMP_01223,Brand_783,Fashion,SEA,Instagram,INF_2016,@creator_83824,Other,Macro,184624,3,Awareness,112147,747,202,262,0.0224,0.0272,4776,130,82,2799.96,365053.4,334416.4,72076.56,44206.42,450699.39,4018.83,94.37,3466.92,0.81,-0.19,0,1.297,1.153,0.902
CMP_01224,Brand_203,D2C,EU,Instagram,INF_5479,@creator_49967,Food,Mega,3714597,4,Awareness,4311290,13311,3355,5002,0.0187,0.028,59742,1672,1198,987.97,1651957.89,1609554.24,294717.82,400704.44,2304976.49,534.64,38.58,1378.57,0.72,-0.28,0,2.316,1.178,0.594
CMP_01225,Brand_884,D2C,India,Instagram,INF_3943,@creator_54180,Other,Micro,22244,1,Conversions,9661,150,7,0,0.0368,0.0275,2035,56,44,2288.32,128680.54,62242.26,18307.31,15256.6,95806.17,9916.8,47.08,1710.82,1.34,0.34,0,3.707,1.358,0.921
CMP_01226,Brand_296,Gaming,US,Instagram,INF_6270,@creator_57561,Food,Nano,1064,1,Conversions,261,61,6,7,0.0301,0.0398,1004,40,24,917.33,36830.95,24303.94,10080.83,5255.35,39640.13,151877.87,39.48,991.0,0.93,-0.07,0,1.937,1.233,0.78
CMP_01227,Brand_202,Gaming,India,YouTube,INF_9948,@creator_82693,Fitness,Nano,1355,2,Awareness,863,14,0,0,0.0339,0.0247,1986,49,42,1682.48,82519.58,36996.24,9456.18,5759.54,52211.95,60500.52,26.29,1065.55,1.58,0.58,0,3.383,1.253,0.946
CMP_01228,Brand_700,Food,US,Instagram,INF_9337,@creator_89787,Other,Nano,5434,4,Conversions,6426,73,6,30,0.034,0.0508,196,10,8,2066.01,21838.57,20405.44,8796.21,2407.52,31609.18,4918.95,161.27,3160.92,0.69,-0.31,0,1.694,1.218,0.365
CMP_01229,Brand_618,Fitness,MENA,Instagram,INF_2443,@creator_22699,Beauty,Nano,3782,2,Awareness,1632,10,0,0,0.026,0.0566,742,42,25,1042.25,44235.62,30131.86,7346.32,4884.93,42363.11,25957.79,57.09,1008.65,1.04,0.04,0,4.142,1.396,0.429
CMP_01230,Brand_676,Tech,SEA,TikTok,INF_8996,@creator_32368,Fashion,Nano,2323,3,Awareness,3256,0,10,0,0.0159,0.0343,262,9,6,3336.64,33039.44,18181.25,4179.92,2153.67,24514.83,7529.13,93.57,2723.87,1.35,0.35,0,1.795,1.096,0.728
CMP_01231,Brand_474,Fintech,MENA,Instagram,INF_2937,@creator_27458,Other,Nano,7547,3,Awareness,8783,0,16,36,0.0078,0.0464,1313,61,45,1660.52,101481.73,42104.37,16619.03,6666.78,65390.19,7445.09,49.8,1071.97,1.55,0.55,0,2.873,1.201,0.868
CMP_01232,Brand_809,Tech,US,YouTube,INF_2132,@creator_68465,Food,Nano,2337,3,Awareness,3487,10,5,16,0.0151,0.0402,945,38,32,3182.0,123442.07,35102.72,13845.45,11210.06,60158.23,17252.15,63.66,1583.11,2.05,1.05,0,4.443,1.237,0.852
CMP_01233,Brand_382,Gaming,EU,Instagram,INF_9838,@creator_28422,Food,Nano,1438,3,Conversions,708,57,0,0,0.0167,0.0141,1277,18,12,2351.93,42735.08,30796.36,9069.01,7720.58,47585.95,67211.8,37.26,2643.66,0.9,-0.1,0,1.582,1.071,0.674
CMP_01234,Brand_297,Beauty,India,Instagram,INF_3116,@creator_53281,Fitness,Nano,3199,1,Conversions,1525,71,22,25,0.0381,0.0663,920,61,43,1917.67,117569.86,51806.13,14353.54,10429.87,76589.54,50222.65,83.25,1255.57,1.54,0.54,0,3.074,1.206,0.426
CMP_01235,Brand_710,D2C,India,YouTube,INF_1488,@creator_57419,Family,Nano,5551,4,Awareness,4612,153,0,49,0.026,0.0445,494,22,15,3032.38,69548.54,18621.7,6418.47,1682.73,26722.91,5794.21,54.09,1214.68,2.6,1.6,0,4.17,1.128,0.652
CMP_01236,Brand_739,Fintech,MENA,Instagram,INF_5945,@creator_31556,Tech,Mega,1715757,5,Awareness,1822784,8859,2192,3333,0.003,0.026,29251,760,504,1589.31,1208278.71,1138721.89,219982.43,169238.2,1527942.52,838.25,52.24,2010.45,0.79,-0.21,0,2.098,1.134,0.739
CMP_01237,Brand_466,Fashion,India,Instagram,INF_1250,@creator_69778,Fashion,Macro,578345,5,Awareness,656448,3621,914,1394,0.0172,0.0408,6649,271,218,1636.92,444544.92,215277.3,62727.41,20803.83,298808.54,455.19,44.94,1102.61,1.49,0.49,0,1.94,1.324,0.326
CMP_01238,Brand_605,Food,US,Instagram,INF_9862,@creator_44911,Food,Mega,2116825,3,Awareness,1167933,7662,1916,2859,0.0125,0.012,40042,482,361,1898.1,916173.71,2015180.76,529979.46,379082.25,2924242.46,2503.78,73.03,6066.89,0.31,-0.69,0,1.343,1.317,0.661
CMP_01239,Brand_564,Fashion,US,Instagram,INF_8817,@creator_13033,Travel,Macro,267429,4,Traffic,449125,2982,738,1087,0.0224,0.0337,16727,564,379,1583.27,893472.75,269980.36,114677.16,56369.79,441027.31,981.97,26.37,781.96,2.03,1.03,0,3.507,1.333,0.448
CMP_01240,Brand_505,Beauty,India,YouTube,INF_8655,@creator_29188,Family,Macro,110724,1,Conversions,16651,202,58,134,0.0328,0.0283,4062,115,86,2919.48,336839.18,240813.27,67455.21,24452.94,332721.41,19982.07,81.91,2893.23,1.01,0.01,0,1.343,1.113,0.469
CMP_01241,Brand_505,Fitness,US,YouTube,INF_3116,@creator_20547,Food,Nano,2143,2,Conversions,651,55,0,1,0.0114,0.0525,6645,349,219,884.89,309698.66,57691.56,18232.64,14768.0,90692.2,139312.13,13.65,259.86,3.41,2.41,1,4.981,1.119,0.867
CMP_01242,Brand_177,Fashion,US,Instagram,INF_9116,@creator_95650,Tech,Micro,41632,3,Traffic,24208,303,83,97,0.0196,0.006,18546,111,89,3073.69,341405.46,160605.08,53735.81,39350.35,253691.25,10479.65,13.68,2285.51,1.35,0.35,0,2.571,1.297,0.813
CMP_01243,Brand_681,Fashion,SEA,Instagram,INF_7815,@creator_91628,Fitness,Micro,45515,4,Conversions,46915,175,58,57,0.0193,0.0554,613,34,29,3138.1,107990.62,69628.52,15957.99,17672.37,103258.89,2200.98,168.45,3037.03,1.05,0.05,0,1.72,1.213,0.77
CMP_01244,Brand_761,Beauty,US,Instagram,INF_6009,@creator_95782,Family,Micro,45689,1,Conversions,11528,134,51,49,0.0134,0.005,12600,63,54,2525.84,159196.95,92757.24,20056.56,12482.26,125296.06,10868.85,9.94,1988.83,1.27,0.27,0,2.009,1.202,0.625
CMP_01245,Brand_216,Gaming,SEA,Instagram,INF_2777,@creator_38836,Tech,Micro,61926,2,Awareness,61742,471,113,132,0.0118,0.0454,4141,188,152,1219.2,230058.49,77785.26,25568.62,6320.51,109674.39,1776.33,26.49,583.37,2.1,1.1,0,3.838,1.211,0.672
CMP_01246,Brand_332,D2C,India,TikTok,INF_5459,@creator_97485,Fitness,Micro,44042,1,Awareness,15910,251,60,144,0.0267,0.0361,2524,91,75,2909.76,266840.59,162629.69,41158.29,26850.61,230638.6,14496.45,91.38,2534.49,1.16,0.16,0,1.815,1.176,0.467
CMP_01247,Brand_366,Fashion,India,Instagram,INF_8041,@creator_15010,Fitness,Nano,5649,1,Conversions,1648,0,5,59,0.0373,0.0284,1619,46,38,1760.41,82551.86,35002.77,6425.31,5440.93,46869.01,28439.93,28.95,1018.89,1.76,0.76,0,2.721,1.146,0.756
CMP_01248,Brand_327,Food,India,YouTube,INF_7796,@creator_62757,Family,Micro,11386,2,Awareness,5369,0,6,0,0.0179,0.0266,7479,199,141,1491.19,298029.3,133531.02,39709.68,27512.19,200752.9,37391.12,26.84,1008.81,1.48,0.48,0,2.098,1.17,0.447
CMP_01249,Brand_145,D2C,EU,Instagram,INF_8958,@creator_78696,Beauty,Micro,10274,4,Awareness,14124,69,6,59,0.0076,0.0254,2243,57,45,2220.25,126794.04,67161.61,25570.69,6274.34,99006.64,7009.82,44.14,1736.96,1.28,0.28,0,2.793,1.339,0.488
CMP_01250,Brand_508,Food,MENA,Instagram,INF_9706,@creator_73409,Tech,Nano,9160,2,Traffic,6130,94,13,25,0.0231,0.0165,7158,118,82,792.06,94101.91,43274.33,16054.57,4006.74,63335.65,10332.08,8.85,536.74,1.49,0.49,0,2.995,1.167,0.752
CMP_01251,Brand_953,Fitness,MENA,Instagram,INF_7421,@creator_69426,Food,Nano,5483,1,Traffic,2338,0,13,44,0.0234,0.024,2453,59,45,961.46,56796.43,29005.51,8825.37,3446.33,41277.21,17654.93,16.83,699.61,1.38,0.38,0,1.849,1.096,0.469
CMP_01252,Brand_814,Beauty,SEA,Instagram,INF_1133,@creator_93045,Other,Macro,169971,5,Awareness,354853,1436,336,508,0.0167,0.0215,8502,183,133,3259.09,597251.31,728228.03,259358.38,192885.35,1180471.75,3326.65,138.85,6450.67,0.51,-0.49,0,1.316,1.108,0.95
CMP_01253,Brand_984,Fitness,SEA,Instagram,INF_4665,@creator_85602,Travel,Mega,2831669,3,Awareness,4126678,28914,7235,10844,0.02,0.01,53517,537,382,1899.5,1020140.33,1450730.76,322070.38,397046.54,2169847.68,525.81,40.55,4040.68,0.47,-0.53,0,1.34,1.104,0.524
CMP_01254,Brand_869,D2C,India,Instagram,INF_1053,@creator_59843,Tech,Nano,1111,3,Traffic,805,33,0,0,0.0262,0.0091,1646,15,11,3463.99,52768.07,31638.93,8702.75,3434.59,43776.27,54380.46,26.6,2918.42,1.21,0.21,0,2.87,1.258,0.906
CMP_01255,Brand_697,Food,MENA,TikTok,INF_2634,@creator_70949,Fashion,Micro,20126,1,Awareness,4719,7,0,0,0.0156,0.01,31801,318,264,1978.22,630901.58,132781.83,65353.46,20711.51,218846.79,46375.67,6.88,688.2,2.88,1.88,0,3.495,1.149,0.575
CMP_01256,Brand_603,Food,India,TikTok,INF_3209,@creator_74099,Food,Micro,30031,1,Awareness,7301,193,44,99,0.0143,0.0109,10158,111,71,1638.89,183494.39,170378.75,36521.92,12470.67,219371.34,30046.75,21.6,1976.32,0.84,-0.16,0,1.78,1.364,0.79
CMP_01257,Brand_204,D2C,India,TikTok,INF_4391,@creator_20158,Beauty,Nano,8692,5,Awareness,16150,150,34,63,0.0247,0.005,2200,11,9,3595.92,39800.67,43847.13,8063.01,3832.65,55742.8,3451.57,25.34,5067.53,0.71,-0.29,0,1.408,1.153,0.408
CMP_01258,Brand_357,Food,India,Instagram,INF_1661,@creator_82917,Food,Micro,70117,2,Traffic,44424,324,74,89,0.0317,0.0664,17711,1176,908,508.37,598247.16,131503.3,54867.35,26279.09,212649.74,4786.82,12.01,180.82,2.81,1.81,0,4.01,1.117,0.671
CMP_01259,Brand_493,Food,India,YouTube,INF_7798,@creator_45781,Family,Micro,35431,1,Awareness,17140,392,76,88,0.003,0.0226,8946,202,163,2591.32,524048.91,194194.44,61897.23,15935.55,272027.23,15870.9,30.41,1346.67,1.93,0.93,0,2.38,1.066,0.541
CMP_01260,Brand_400,Fintech,US,YouTube,INF_2315,@creator_32680,Tech,Nano,2796,5,Conversions,4881,86,0,1,0.0214,0.0127,8900,113,83,997.24,113062.84,49717.39,15918.92,12538.69,78175.0,16016.19,8.78,691.81,1.45,0.45,0,3.19,1.306,0.543
CMP_01261,Brand_855,Fitness,EU,YouTube,INF_5089,@creator_35194,Family,Nano,8514,4,Conversions,12110,1,0,35,0.0238,0.0142,1475,21,15,2092.87,45524.58,36834.28,8782.52,5632.53,51249.34,4231.98,34.75,2440.44,0.89,-0.11,0,2.96,1.391,0.834
CMP_01262,Brand_806,Fintech,US,YouTube,INF_2418,@creator_79226,Travel,Micro,25648,4,Awareness,39002,121,38,17,0.0117,0.044,4116,181,136,1103.68,200117.82,168854.13,38428.47,53105.25,260387.86,6676.27,63.26,1438.61,0.77,-0.23,0,1.539,1.361,0.793
CMP_01263,Brand_784,Gaming,US,Instagram,INF_7492,@creator_15499,Fashion,Nano,1838,4,Awareness,3217,0,14,42,0.0207,0.0618,1959,121,99,1739.25,211821.62,48979.82,19593.03,8482.66,77055.5,23952.6,39.33,636.82,2.75,1.75,0,4.163,1.193,0.605
CMP_01264,Brand_915,D2C,India,Instagram,INF_4958,@creator_91102,Fitness,Macro,234308,1,Awareness,61333,1808,459,689,0.0263,0.0195,149519,2918,2262,719.44,2099762.82,400737.53,172597.14,68848.66,642183.33,10470.44,4.29,220.08,3.27,2.27,1,4.711,1.155,0.58
CMP_01265,Brand_806,Fashion,US,YouTube,INF_6790,@creator_36965,Beauty,Nano,3902,2,Awareness,1333,85,0,0,0.0167,0.009,6193,56,36,2531.72,142713.48,53563.76,13349.34,5225.65,72138.75,54117.59,11.65,1288.19,1.98,0.98,0,4.013,1.206,0.747
CMP_01266,Brand_585,Gaming,US,TikTok,INF_6613,@creator_33354,Beauty,Nano,2712,3,Awareness,2333,0,10,0,0.0339,0.016,2944,47,31,1233.82,58032.2,39766.23,5996.4,7769.44,53532.07,22945.59,18.18,1138.98,1.08,0.08,0,3.69,1.383,0.56
CMP_01267,Brand_379,Fashion,India,Instagram,INF_8516,@creator_69151,Food,Nano,1871,1,Awareness,562,0,0,0,0.034,0.0428,443,19,15,2587.26,49222.23,43413.48,15775.67,3535.93,62725.08,111610.47,141.59,3301.32,0.78,-0.22,0,2.045,1.354,0.321
CMP_01268,Brand_173,Fashion,India,Instagram,INF_3492,@creator_35917,Food,Macro,193337,4,Traffic,127743,610,142,225,0.003,0.0321,9004,289,209,2112.0,611419.94,400261.67,74695.56,102733.68,577690.9,4522.29,64.16,1998.93,1.06,0.06,0,1.983,1.33,0.831
CMP_01269,Brand_910,Beauty,MENA,Instagram,INF_1603,@creator_82564,Travel,Micro,29456,2,Conversions,15041,134,15,28,0.022,0.0504,7241,365,265,942.59,344740.62,111977.58,38475.71,16007.44,166460.74,11067.13,22.99,456.06,2.07,1.07,0,2.864,1.072,0.718
CMP_01270,Brand_915,Fintech,US,TikTok,INF_6352,@creator_28560,Family,Nano,4177,4,Conversions,5007,20,2,48,0.0232,0.0386,4295,166,127,876.79,145662.98,35647.53,7839.06,6629.31,50115.89,10009.17,11.67,301.9,2.91,1.91,0,4.905,1.167,0.741
CMP_01271,Brand_456,Gaming,US,Instagram,INF_2797,@creator_28868,Travel,Nano,3724,4,Awareness,6472,87,24,9,0.0106,0.0288,12517,360,238,582.0,209639.11,50219.22,15606.22,13492.05,79317.48,12255.48,6.34,220.33,2.64,1.64,0,3.237,1.052,0.909
CMP_01272,Brand_337,Beauty,US,YouTube,INF_9578,@creator_58008,Fashion,Micro,66615,4,Conversions,75723,346,50,57,0.0333,0.0149,2887,43,26,1733.56,74556.78,85372.75,27521.56,10191.53,123085.84,1625.47,42.63,2862.46,0.61,-0.39,0,1.17,1.299,0.814
CMP_01273,Brand_226,Gaming,US,Instagram,INF_6663,@creator_73894,Food,Mega,1061217,1,Awareness,384831,10272,2584,3851,0.0088,0.0219,28392,623,449,1441.63,899216.34,1647231.81,704787.16,176507.24,2528526.21,6570.48,89.06,4058.63,0.36,-0.64,0,3.502,1.217,0.999
CMP_01274,Brand_945,Gaming,India,Instagram,INF_7158,@creator_30223,Fitness,Micro,16168,2,Conversions,10564,279,22,83,0.0136,0.021,19764,415,287,1345.36,559584.02,214272.11,64296.92,51892.63,330461.65,31281.87,16.72,796.29,1.69,0.69,0,2.4,1.27,0.658
CMP_01275,Brand_464,Tech,SEA,YouTube,INF_6674,@creator_11869,Fitness,Micro,20882,1,Traffic,5984,30,18,18,0.0169,0.0277,2892,80,62,3482.72,278878.55,95226.6,24718.7,15172.69,135118.0,22579.88,46.72,1688.97,2.06,1.06,0,2.719,1.082,0.304
CMP_01276,Brand_365,Beauty,India,TikTok,INF_2565,@creator_68136,Fashion,Micro,16594,1,Awareness,7262,169,27,19,0.0425,0.0216,12120,262,193,2389.15,627069.84,215168.06,85274.22,26374.6,326816.87,45003.7,26.97,1247.39,1.92,0.92,0,2.594,1.227,0.526
CMP_01277,Brand_111,Fitness,US,Instagram,INF_4324,@creator_53911,Beauty,Mega,1067856,4,Awareness,1760727,4028,985,1501,0.0192,0.03,193732,5809,4919,901.54,5237897.28,1642198.99,276369.07,386270.28,2304838.34,1309.03,11.9,396.77,2.27,1.27,0,4.894,1.35,0.476
CMP_01278,Brand_883,Fitness,India,Instagram,INF_7152,@creator_94854,Food,Nano,3701,3,Awareness,3607,14,15,15,0.0122,0.0241,623,15,12,1904.87,29058.79,16470.72,4756.18,1907.34,23134.25,6413.71,37.13,1542.28,1.26,0.26,0,4.326,1.307,0.494
