campaign_id,brand_name,brand_category,region,platform,influencer_id,influencer_handle,influencer_category,influencer_tier,followers_start,posts_count,campaign_objective,impressions,avg_likes_per_post,avg_comments_per_post,avg_saves_shares_per_post,click_through_rate,landing_page_conv_rate,clicks,orders,new_customers,avg_order_value,revenue,influencer_fee,product_cost,other_campaign_costs,total_spend,cpm,cpc,cpa,roas,roi,campaign_success_label,curve_k,curve_alpha,curve_beta
CMP_01004,Brand_977,Gaming,SEA,Instagram,INF_4973,@creator_88556,Travel,Macro,179035,2,Traffic,122178,2582,640,987,0.0291,0.0536,43363,2324,1497,1317.59,3062443.4,718401.62,165756.06,91368.84,975526.52,7984.47,22.5,419.76,3.14,2.14,1,2.927,1.115,0.812
CMP_01005,Brand_495,D2C,EU,YouTube,INF_1724,@creator_84905,Other,Nano,1222,1,Traffic,570,28,0,9,0.0116,0.0322,777,25,20,4218.81,109277.57,27118.2,6672.84,6374.6,40165.63,70466.02,51.69,1606.63,2.72,1.72,0,1.332,1.122,0.572
CMP_01006,Brand_315,Food,SEA,YouTube,INF_7035,@creator_90640,Travel,Micro,52732,1,Traffic,26170,510,113,178,0.0078,0.0271,6827,185,153,2025.74,375148.06,115316.07,20285.79,22506.75,158108.62,6041.6,23.16,854.64,2.37,1.37,0,2.687,1.376,0.937
CMP_01007,Brand_352,Fashion,India,Instagram,INF_5309,@creator_52874,Beauty,Macro,110818,2,Conversions,105494,1608,392,661,0.003,0.0379,21260,805,567,3861.44,3109027.33,710201.19,225460.29,129390.11,1065051.59,10095.85,50.1,1323.05,2.92,1.92,0,2.939,1.154,0.435
CMP_01008,Brand_608,Gaming,US,Instagram,INF_6175,@creator_46646,Fashion,Macro,598680,2,Awareness,219091,3044,795,1187,0.0069,0.0141,61280,864,623,1428.82,1235441.72,606262.13,122260.69,61596.08,790118.9,3606.35,12.89,914.49,1.56,0.56,0,1.151,1.235,0.772
CMP_01009,Brand_684,Food,EU,Instagram,INF_7303,@creator_16142,Other,Nano,7606,5,App Installs,10606,35,0,11,0.0218,0.0384,1275,49,43,1150.98,56560.73,15826.65,3527.8,2285.04,21639.48,2040.31,16.97,441.62,2.61,1.61,0,1.317,1.233,0.724
CMP_01010,Brand_826,Gaming,US,Instagram,INF_8000,@creator_60012,Travel,Micro,27703,2,Awareness,15938,126,53,103,0.016,0.0217,13339,289,236,2046.25,591784.06,139679.49,23612.91,29854.17,193146.58,12118.62,14.48,668.33,3.06,2.06,1,1.449,1.078,0.77
CMP_01011,Brand_538,Fashion,US,TikTok,INF_9407,@creator_10785,Fashion,Nano,6537,4,Traffic,9133,0,21,19,0.0115,0.0293,2152,63,44,2905.11,185904.22,46462.72,19736.57,4229.46,70428.75,7711.46,32.73,1117.92,2.64,1.64,0,2.522,1.378,0.454
CMP_01012,Brand_180,Fintech,US,TikTok,INF_2920,@creator_19876,Family,Nano,5102,5,Awareness,10616,0,14,24,0.0172,0.0366,5978,219,192,840.67,184797.06,30860.53,12365.94,9212.82,52439.29,4939.65,8.77,239.45,3.52,2.52,1,1.326,1.304,0.736
CMP_01013,Brand_854,Tech,India,Instagram,INF_6776,@creator_84052,Travel,Micro,40092,1,Awareness,15597,480,101,148,0.0097,0.0382,5154,197,168,3339.49,659686.06,157543.71,39994.75,21434.53,218973.0,14039.43,42.49,1111.54,3.01,2.01,1,2.895,1.228,0.752
CMP_01014,Brand_655,Fashion,EU,Instagram,INF_3289,@creator_86890,Fashion,Nano,5695,4,Awareness,8000,64,9,20,0.0105,0.0092,6383,59,43,2318.43,138931.66,32408.67,9632.88,7668.1,49709.66,6213.71,7.79,842.54,2.79,1.79,0,1.914,1.065,0.435
CMP_01015,Brand_210,Fitness,EU,Instagram,INF_4006,@creator_11004,Other,Mega,1015142,5,Awareness,1282981,3622,885,1315,0.0229,0.0137,515188,7076,4322,500.0,3538055.23,1132269.42,231834.22,120607.59,1484711.23,1157.24,2.88,209.82,2.38,1.38,0,1.114,1.309,0.547
CMP_01016,Brand_960,D2C,US,Instagram,INF_2501,@creator_34704,Fitness,Macro,342561,2,Awareness,150848,2320,562,842,0.0297,0.0248,18984,471,400,3349.65,1580657.33,453279.95,91217.75,108214.35,652712.06,4326.95,34.38,1385.8,2.42,1.42,0,1.398,1.141,0.425
CMP_01017,Brand_716,D2C,US,YouTube,INF_8008,@creator_27527,Tech,Nano,3137,5,Awareness,2622,0,0,0,0.0224,0.0301,1426,43,33,2642.4,115632.26,27961.59,9271.68,3547.1,40780.37,15553.15,28.6,948.38,2.84,1.84,0,2.881,1.141,1.06
CMP_01018,Brand_491,Fashion,SEA,YouTube,INF_1679,@creator_17190,Family,Nano,1588,4,Awareness,1743,0,0,0,0.0285,0.0124,4187,52,35,2354.6,124382.54,45243.15,10456.77,10176.06,65875.98,37794.59,15.73,1266.85,1.89,0.89,0,1.48,1.292,1.044
CMP_01019,Brand_743,Tech,India,TikTok,INF_7699,@creator_23167,Fashion,Micro,80116,4,Conversions,136541,982,249,310,0.0182,0.0394,3549,140,102,1743.43,245203.22,67148.88,19151.22,15367.92,101668.02,744.6,28.65,726.2,2.41,1.41,0,1.151,1.267,0.626
CMP_01020,Brand_478,Fashion,India,Instagram,INF_2786,@creator_63551,Fitness,Nano,4279,3,Awareness,3163,0,14,36,0.0303,0.0314,1082,34,29,2553.16,88440.18,18716.75,6625.29,4199.67,29541.71,9339.78,27.3,868.87,2.99,1.99,0,1.6,1.145,0.521
CMP_01021,Brand_472,Gaming,India,YouTube,INF_4155,@creator_19110,Food,Macro,169581,5,Awareness,324622,692,152,240,0.0242,0.012,65213,785,641,1639.36,1287640.21,508145.94,202973.69,125150.06,836269.69,2576.13,12.82,1065.31,1.54,0.54,0,1.395,1.277,0.675
CMP_01022,Brand_413,Food,US,Instagram,INF_6199,@creator_36654,Beauty,Macro,397343,2,Traffic,393857,6278,1541,2356,0.0333,0.0204,60119,1226,976,1278.58,1568100.73,480575.89,115384.59,79035.68,674996.17,1713.81,11.23,550.57,2.32,1.32,0,2.038,1.162,0.516
CMP_01023,Brand_297,Food,India,Instagram,INF_9601,@creator_16641,Tech,Macro,223866,2,Conversions,159917,1886,472,718,0.0124,0.046,41102,1889,1677,1421.72,2686227.15,606144.76,133801.09,166612.57,906558.41,5668.93,22.06,479.91,2.96,1.96,0,2.53,1.395,0.552
CMP_01024,Brand_140,Fintech,EU,YouTube,INF_3253,@creator_98777,Family,Macro,249379,3,Traffic,342405,1858,450,692,0.0125,0.0297,15744,468,319,1657.64,777209.96,340557.71,50816.44,28307.67,419681.82,1225.69,26.66,896.76,1.85,0.85,0,1.032,1.267,0.687
CMP_01025,Brand_156,Tech,India,YouTube,INF_5489,@creator_23115,Food,Micro,77304,2,Awareness,64734,0,30,71,0.017,0.0309,5245,162,138,3001.45,488891.63,126233.36,30166.0,29400.99,185800.34,2870.21,35.42,1146.92,2.63,1.63,0,2.952,1.263,0.422
CMP_01026,Brand_428,Fintech,India,TikTok,INF_5221,@creator_17374,Beauty,Macro,325991,3,Conversions,201634,2445,587,909,0.0292,0.0252,72988,1840,1189,711.06,1308401.43,406990.3,144050.36,83720.43,634761.09,3148.09,8.7,344.98,2.06,1.06,0,1.655,1.171,0.857
CMP_01027,Brand_349,D2C,India,YouTube,INF_9422,@creator_40465,Tech,Micro,34502,4,Awareness,26998,142,16,35,0.026,0.0443,903,40,25,3214.4,128729.9,61738.14,20185.56,14339.25,96262.95,3565.56,106.6,2406.57,1.34,0.34,0,1.942,1.384,0.437
CMP_01028,Brand_143,Fashion,India,YouTube,INF_7462,@creator_23307,Other,Micro,16287,1,Traffic,4238,0,18,43,0.0153,0.0482,2632,127,113,2603.97,332213.99,94489.72,31407.35,21006.33,146903.39,34663.38,55.81,1156.72,2.26,1.26,0,1.414,1.347,0.587
CMP_01029,Brand_797,Fashion,India,TikTok,INF_3770,@creator_19766,Beauty,Nano,1262,3,Conversions,1579,8,10,0,0.0149,0.005,8600,43,26,4336.04,190098.37,42947.47,16338.48,5707.21,64993.16,41160.96,7.56,1511.47,2.92,1.92,0,1.125,1.282,0.461
CMP_01030,Brand_158,Tech,US,Instagram,INF_9053,@creator_92815,Tech,Micro,75606,2,Awareness,48596,494,100,175,0.0259,0.0454,3019,137,102,2377.98,327841.8,93544.22,15778.72,6382.95,115705.9,2380.98,38.33,844.57,2.83,1.83,0,2.396,1.115,0.863
CMP_01031,Brand_103,Tech,India,TikTok,INF_9250,@creator_82793,Other,Mega,1529299,1,Traffic,285277,6908,1722,2567,0.0268,0.0149,263881,3938,3153,1616.91,6368882.22,2019236.73,681529.9,184215.39,2884982.01,10112.91,10.93,732.6,2.21,1.21,0,1.794,1.395,1.074
CMP_01032,Brand_654,Gaming,US,YouTube,INF_2111,@creator_35759,Other,Mega,1858353,1,Traffic,475707,5380,1344,2042,0.0142,0.0547,35071,1919,1410,2193.83,4210378.33,1949915.95,677796.01,319701.99,2947413.95,6195.86,84.04,1535.91,1.43,0.43,0,2.097,1.356,0.505
CMP_01033,Brand_595,Food,India,Instagram,INF_7973,@creator_62960,Travel,Micro,25808,2,Conversions,16654,94,15,44,0.003,0.0222,13721,305,210,1073.54,327627.95,78612.01,26579.71,16616.63,121808.34,7314.06,8.88,399.37,2.69,1.69,0,1.788,1.098,0.693
CMP_01034,Brand_861,Food,US,Instagram,INF_1991,@creator_36304,Food,Micro,24910,5,Conversions,41486,250,72,49,0.0181,0.0547,7096,388,316,1571.23,609970.41,144970.12,25917.03,18994.49,189881.64,4577.01,26.76,489.39,3.21,2.21,1,2.373,1.136,0.662
CMP_01035,Brand_438,Tech,India,Instagram,INF_8740,@creator_24903,Tech,Micro,17892,5,Traffic,17474,58,13,49,0.0189,0.0126,8428,106,80,3234.51,344225.28,87483.63,39560.56,14153.26,141197.45,8080.43,16.75,1332.05,2.44,1.44,0,1.093,1.39,0.75
CMP_01036,Brand_178,Fintech,US,Instagram,INF_7431,@creator_43756,Tech,Nano,6522,4,Conversions,7664,0,6,23,0.0249,0.0329,2342,77,51,1651.7,128346.77,24531.01,6557.09,5079.21,36167.31,4719.12,15.44,469.71,3.55,2.55,1,1.393,1.383,0.752
CMP_01037,Brand_357,Fitness,India,Instagram,INF_1243,@creator_28639,Family,Micro,98558,3,Conversions,99275,429,83,134,0.0166,0.005,51400,257,227,1509.91,389380.27,84547.51,16268.45,23606.72,124422.68,1253.31,2.42,484.13,3.13,2.13,1,2.823,1.103,0.472
CMP_01038,Brand_286,Beauty,US,Instagram,INF_5785,@creator_88816,Travel,Mega,2092236,5,Awareness,3470619,20321,5084,7646,0.0223,0.0529,17745,938,721,3165.27,2971810.15,975019.2,312268.39,169847.99,1457135.58,419.85,82.12,1553.45,2.04,1.04,0,1.234,1.307,0.879
CMP_01039,Brand_356,D2C,EU,Instagram,INF_1647,@creator_63075,Tech,Nano,1150,1,Traffic,252,0,0,5,0.0252,0.0102,3902,40,28,3852.55,157915.11,28459.72,10470.63,6804.04,45734.39,181485.67,11.72,1143.36,3.45,2.45,1,2.396,1.36,0.375
CMP_01040,Brand_192,Fintech,SEA,Instagram,INF_8317,@creator_67937,Travel,Nano,3652,2,Awareness,1576,30,21,6,0.026,0.0291,4468,130,87,1622.28,211732.24,43305.87,14102.65,8383.53,65792.05,41746.22,14.73,506.09,3.22,2.22,1,1.344,1.088,0.249
CMP_01041,Brand_225,Tech,India,TikTok,INF_3403,@creator_48789,Food,Nano,1126,5,App Installs,2724,34,7,0,0.014,0.019,2422,46,28,3277.53,153841.38,45094.65,6771.19,7486.21,59352.05,21788.57,24.51,1290.26,2.59,1.59,0,1.456,1.289,0.556
CMP_01042,Brand_193,Gaming,SEA,Instagram,INF_2673,@creator_73575,Tech,Nano,6756,3,Awareness,9085,0,12,0,0.003,0.0462,2704,125,109,1654.15,207781.98,47861.93,17839.54,8847.33,74548.81,8205.7,27.57,596.39,2.79,1.79,0,2.229,1.303,0.824
CMP_01043,Brand_261,Food,EU,YouTube,INF_4404,@creator_94575,Family,Nano,6397,5,Conversions,6027,86,0,2,0.0333,0.03,3365,101,76,1294.02,130758.19,51077.5,11305.67,13706.28,76089.44,12624.76,22.61,753.36,1.72,0.72,0,1.938,1.371,1.001
CMP_01044,Brand_692,Beauty,US,Instagram,INF_4089,@creator_90279,Beauty,Macro,269982,3,Awareness,380171,4299,1088,1618,0.0208,0.0453,10723,486,398,4167.26,2029269.72,540938.97,192374.95,65499.14,798813.06,2101.19,74.5,1643.65,2.54,1.54,0,2.893,1.286,0.314
CMP_01045,Brand_119,Fashion,India,YouTube,INF_9622,@creator_49916,Food,Micro,90740,4,Awareness,147130,573,169,217,0.0183,0.0403,3296,133,99,1675.12,223556.57,68116.66,18744.33,9313.24,96174.22,653.67,29.18,723.11,2.32,1.32,0,2.058,1.157,0.363
CMP_01046,Brand_831,Fitness,India,Instagram,INF_9175,@creator_20461,Tech,Macro,152474,3,Awareness,119955,315,95,145,0.0273,0.0526,10034,528,456,2222.42,1175601.45,366969.0,123836.84,39247.5,530053.34,4418.77,52.83,1003.89,2.22,1.22,0,1.547,1.278,0.719
CMP_01047,Brand_964,Beauty,India,Instagram,INF_8611,@creator_34448,Other,Micro,78424,1,Conversions,36489,766,200,300,0.0183,0.0175,38255,671,564,1797.82,1206890.38,180810.26,80941.57,36435.1,298186.92,8171.97,7.79,444.39,4.05,3.05,1,1.2,1.207,0.467
CMP_01048,Brand_536,Fashion,SEA,Instagram,INF_4816,@creator_68172,Fashion,Nano,1010,2,Awareness,799,0,2,0,0.0218,0.0138,4416,61,53,2113.12,130777.05,30961.95,10527.89,5635.93,47125.77,58980.94,10.67,772.55,2.78,1.78,0,2.895,1.378,0.691
CMP_01049,Brand_739,Food,US,YouTube,INF_5493,@creator_34365,Food,Macro,221396,2,Conversions,71163,429,80,135,0.0169,0.0144,27084,391,259,1617.36,633733.24,292340.96,40447.14,40704.81,373492.9,5248.41,13.79,955.22,1.7,0.7,0,1.325,1.291,0.397
CMP_01050,Brand_257,Fintech,SEA,TikTok,INF_5216,@creator_66536,Food,Macro,725721,3,App Installs,539648,4056,1040,1554,0.0104,0.0454,23703,1077,678,1946.92,2098776.99,489592.97,86149.56,80183.43,655925.95,1215.47,27.67,609.03,3.2,2.2,1,2.624,1.16,0.608
CMP_01051,Brand_205,Beauty,EU,Instagram,INF_8212,@creator_98647,Food,Micro,57219,4,Awareness,35129,198,46,70,0.0386,0.022,7330,161,122,3007.22,485295.38,125220.66,42067.13,30898.84,198186.64,5641.68,27.04,1230.97,2.45,1.45,0,2.272,1.339,0.386
CMP_01052,Brand_610,Fashion,US,YouTube,INF_6307,@creator_29507,Fashion,Nano,3454,1,Awareness,1694,72,15,0,0.0258,0.0336,1934,65,54,2107.38,137602.34,44450.88,16281.65,6316.25,67048.78,39580.15,34.67,1031.52,2.05,1.05,0,2.688,1.24,0.742
CMP_01053,Brand_783,Food,US,TikTok,INF_6995,@creator_34479,Travel,Micro,63504,3,Awareness,88336,604,145,180,0.0401,0.0319,7659,244,148,2168.54,529995.09,124738.86,25909.27,19701.88,170350.02,1928.43,22.24,698.16,3.11,2.11,1,1.419,1.063,0.92
CMP_01054,Brand_721,Fintech,India,TikTok,INF_3856,@creator_94261,Beauty,Nano,3431,5,Traffic,4974,86,9,0,0.003,0.0473,2641,125,79,1566.53,197032.24,49167.51,11799.18,10137.79,71104.48,14295.23,26.92,568.84,2.77,1.77,0,2.832,1.372,0.88
CMP_01055,Brand_655,Food,US,YouTube,INF_1615,@creator_97258,Beauty,Micro,33544,1,Awareness,12490,132,23,61,0.0192,0.0065,55651,361,224,931.08,336364.79,121113.3,47657.79,12006.31,180777.39,14473.77,3.25,500.77,1.86,0.86,0,1.831,1.2,0.782
CMP_01056,Brand_852,Gaming,India,Instagram,INF_6903,@creator_54506,Fitness,Nano,1237,1,Awareness,486,0,11,18,0.0252,0.0204,4209,86,66,2540.23,219065.44,47728.07,18063.79,7497.85,73289.71,150801.87,17.41,852.21,2.99,1.99,0,2.942,1.194,0.432
CMP_01057,Brand_163,Food,MENA,Instagram,INF_8688,@creator_20337,Family,Micro,17913,4,Awareness,23312,118,27,20,0.041,0.0493,13014,642,539,689.72,443020.84,95804.35,36248.52,7673.11,139725.99,5993.74,10.74,217.64,3.17,2.17,1,1.657,1.126,0.511
CMP_01058,Brand_238,Food,India,Instagram,INF_6018,@creator_39576,Fashion,Micro,10228,1,Awareness,4564,186,35,64,0.0221,0.005,78800,394,275,1215.48,479659.11,123600.96,19614.67,33341.81,176557.44,38684.8,2.24,448.12,2.72,1.72,0,2.27,1.356,0.907
CMP_01059,Brand_798,Food,EU,Instagram,INF_6362,@creator_11113,Other,Nano,2451,4,Traffic,4626,0,0,0,0.0233,0.0205,4592,94,67,2209.94,209578.46,40501.47,11860.89,5766.26,58128.62,12565.63,12.66,618.39,3.61,2.61,1,2.462,1.345,0.792
CMP_01060,Brand_449,D2C,SEA,Instagram,INF_9412,@creator_87533,Travel,Mega,1431894,5,Traffic,2275072,12927,3220,4823,0.0401,0.0256,46240,1186,972,2490.05,2955296.23,904381.63,393967.84,206989.33,1505338.79,661.67,32.55,1269.26,1.96,0.96,0,1.015,1.138,0.312
CMP_01061,Brand_319,Fintech,EU,Instagram,INF_2132,@creator_86245,Fashion,Nano,3390,2,Traffic,3177,62,5,0,0.0276,0.0599,1854,111,73,1466.76,163838.75,40605.4,10792.25,4000.68,55398.33,17437.31,29.88,499.08,2.96,1.96,0,2.247,1.112,0.839
CMP_01062,Brand_887,Fitness,India,Instagram,INF_8283,@creator_36520,Food,Nano,4190,2,Traffic,3808,40,19,10,0.0332,0.0156,4370,68,44,1906.02,131132.96,29827.56,7912.45,2517.5,40257.51,10571.82,9.21,592.02,3.26,2.26,1,1.283,1.311,0.505
CMP_01063,Brand_853,Fashion,EU,TikTok,INF_9267,@creator_49812,Fitness,Nano,2354,3,Conversions,2039,0,11,28,0.0232,0.0308,1655,51,35,2902.64,148224.19,22583.83,7485.65,4184.94,34254.42,16799.62,20.7,671.66,4.33,3.33,1,1.909,1.267,0.668
CMP_01064,Brand_332,Fitness,India,Instagram,INF_8302,@creator_39529,Other,Macro,482479,2,Conversions,331270,2106,532,757,0.0281,0.0376,40984,1543,1174,1390.0,2145914.05,597290.65,148222.79,47748.51,793261.96,2394.61,19.36,514.1,2.71,1.71,0,2.537,1.166,0.533
CMP_01065,Brand_285,Tech,India,TikTok,INF_9691,@creator_53638,Tech,Nano,5375,1,Awareness,2325,106,32,42,0.0289,0.0092,6850,63,53,2422.54,154155.62,40162.64,7413.28,5077.21,52653.13,22646.51,7.69,835.76,2.93,1.93,0,1.573,1.261,1.337
CMP_01066,Brand_285,Fintech,India,YouTube,INF_7367,@creator_39554,Fitness,Nano,2239,4,Conversions,3170,0,0,11,0.0257,0.0302,959,29,19,1312.41,38119.57,14127.99,4278.42,2761.87,21168.28,6677.69,22.07,729.94,1.8,0.8,0,2.632,1.288,0.403
CMP_01067,Brand_737,Food,SEA,Instagram,INF_7017,@creator_44503,Family,Micro,21034,1,Traffic,10154,346,68,85,0.0135,0.005,52200,261,164,2185.71,572363.45,98075.92,17652.73,22700.47,138429.12,13632.96,2.65,530.38,4.13,3.13,1,1.911,1.342,0.407
CMP_01068,Brand_897,Tech,India,Instagram,INF_3146,@creator_34053,Beauty,Macro,288267,1,Awareness,93167,935,234,374,0.0163,0.0565,5306,300,261,2199.9,661650.17,238658.13,46326.42,30147.57,315132.12,3382.44,59.39,1050.44,2.1,1.1,0,1.091,1.193,0.819
CMP_01069,Brand_805,Fintech,MENA,Instagram,INF_6074,@creator_87632,Travel,Macro,554388,5,Traffic,932421,3814,952,1407,0.0193,0.0415,33582,1393,1106,1119.93,1560520.93,421054.22,93016.14,34227.68,548298.04,588.04,16.33,393.61,2.85,1.85,0,2.803,1.272,0.358
CMP_01070,Brand_365,D2C,US,YouTube,INF_6780,@creator_69019,Other,Micro,32867,5,Conversions,27920,86,0,1,0.0194,0.0288,10288,296,190,2369.2,702295.15,208185.66,79333.0,33140.18,320658.83,11484.92,31.17,1083.31,2.19,1.19,0,2.104,1.338,0.769
CMP_01071,Brand_381,Fintech,MENA,TikTok,INF_3920,@creator_96765,Food,Nano,4709,3,Conversions,3308,41,2,16,0.0143,0.0428,2570,110,88,1829.09,201258.11,59787.6,8297.56,12643.61,80728.76,24404.1,31.41,733.9,2.49,1.49,0,1.339,1.125,0.66
CMP_01072,Brand_880,Fitness,US,YouTube,INF_5911,@creator_28622,Food,Nano,4272,2,Awareness,1726,0,12,0,0.003,0.067,821,55,42,838.1,46785.18,17368.86,5295.14,2477.29,25141.29,14566.22,30.62,457.11,1.86,0.86,0,1.383,1.078,0.791
CMP_01073,Brand_428,Tech,India,YouTube,INF_8384,@creator_29546,Food,Nano,2172,5,Conversions,5174,0,20,4,0.0152,0.0379,1188,45,34,1976.5,89991.36,24876.64,8295.14,1953.4,35125.18,6788.79,29.57,780.56,2.56,1.56,0,1.645,1.189,0.941
CMP_01074,Brand_782,Food,EU,YouTube,INF_2976,@creator_67089,Fitness,Micro,56505,1,App Installs,24327,249,55,85,0.0111,0.005,30400,152,118,752.93,115042.8,70820.97,11690.59,13753.9,96265.47,3957.14,3.17,633.33,1.2,0.2,0,2.014,1.223,0.401
CMP_01075,Brand_260,Fitness,India,Instagram,INF_1516,@creator_77737,Fashion,Nano,4764,1,App Installs,938,0,2,5,0.0203,0.0078,9730,76,57,1175.25,90440.58,23200.6,7219.63,1615.36,32035.59,34153.08,3.29,421.52,2.82,1.82,0,2.753,1.392,0.583
CMP_01076,Brand_599,D2C,SEA,Instagram,INF_5804,@creator_26544,Other,Micro,15916,1,Conversions,4665,126,33,19,0.023,0.0329,4626,152,104,4368.42,666003.52,139062.97,59210.64,24124.7,222398.32,47673.81,48.08,1463.15,2.99,1.99,0,2.283,1.181,0.757
CMP_01077,Brand_542,Tech,India,YouTube,INF_1472,@creator_44985,Fitness,Nano,1317,5,Awareness,1957,0,27,0,0.0244,0.0119,2689,32,25,1748.24,56594.81,30016.42,8498.5,5351.34,43866.27,22415.06,16.31,1370.82,1.29,0.29,0,2.371,1.167,0.68
CMP_01078,Brand_863,D2C,MENA,Instagram,INF_2192,@creator_45584,Other,Nano,2618,4,Awareness,2197,7,0,0,0.025,0.0356,4664,166,108,751.77,125259.0,27404.91,9918.48,5572.1,42895.5,19524.58,9.2,258.41,2.92,1.92,0,1.201,1.394,0.352
CMP_01079,Brand_984,Gaming,India,TikTok,INF_1357,@creator_21638,Other,Nano,2166,3,Conversions,2978,0,12,0,0.0177,0.0142,7247,103,66,1908.21,196732.06,28971.79,11991.72,2545.43,43508.94,14610.12,6.0,422.42,4.52,3.52,1,2.944,1.053,0.999
CMP_01080,Brand_289,Food,SEA,Instagram,INF_6418,@creator_47154,Fashion,Nano,7397,3,Awareness,10490,105,29,50,0.0173,0.0289,1004,29,18,2538.0,75208.35,20237.16,6882.77,2192.16,29312.09,2794.29,29.2,1010.76,2.57,1.57,0,1.896,1.054,0.678
CMP_01081,Brand_413,Fintech,US,Instagram,INF_4169,@creator_43791,Fashion,Micro,28904,3,Awareness,15845,138,22,44,0.004,0.0255,6875,175,132,2002.42,352138.21,78424.93,31412.97,8873.36,118711.25,7492.03,17.27,678.35,2.97,1.97,0,2.137,1.387,0.695
CMP_01082,Brand_200,Beauty,India,TikTok,INF_1000,@creator_72985,Fashion,Micro,80254,4,Awareness,159204,1249,315,467,0.0268,0.0394,9556,377,251,2848.51,1075414.34,193491.15,49882.08,31353.97,274727.19,1725.63,28.75,728.72,3.91,2.91,1,2.644,1.327,0.961
CMP_01083,Brand_804,Fitness,EU,Instagram,INF_7069,@creator_84215,Family,Micro,64981,2,Traffic,61460,265,72,142,0.0133,0.0285,36326,1037,649,812.03,842272.17,181856.39,62636.14,38683.62,283176.16,4607.49,7.8,273.07,2.97,1.97,0,2.169,1.234,0.378
CMP_01084,Brand_147,Tech,India,Instagram,INF_8540,@creator_31963,Tech,Micro,16127,3,Conversions,11122,90,15,46,0.0063,0.0195,34849,679,583,844.55,573498.8,170786.27,41543.32,31384.66,243714.26,21912.81,6.99,358.93,2.35,1.35,0,2.218,1.195,0.641
CMP_01085,Brand_245,Food,India,YouTube,INF_2333,@creator_95928,Food,Nano,4450,2,Awareness,3485,84,8,15,0.01,0.0097,9568,93,80,1104.79,103582.57,26347.83,12288.11,2652.9,41288.83,11847.59,4.32,443.97,2.51,1.51,0,2.4,1.306,0.999
CMP_01086,Brand_966,Tech,EU,YouTube,INF_6393,@creator_72382,Fashion,Micro,16244,3,Awareness,15787,136,22,43,0.0295,0.0273,6047,165,118,2913.29,480887.6,164386.97,60625.37,11479.31,236491.65,14980.15,39.11,1433.28,2.03,1.03,0,1.208,1.376,0.905
CMP_01087,Brand_677,Beauty,SEA,TikTok,INF_5732,@creator_96047,Family,Micro,29660,1,Awareness,8197,169,70,79,0.0284,0.0334,9276,310,197,2706.85,841742.45,161315.25,30672.78,17490.01,209478.04,25555.45,22.58,675.74,4.02,3.02,1,1.945,1.355,0.532
CMP_01088,Brand_367,Fintech,MENA,Instagram,INF_4109,@creator_20729,Fashion,Micro,21686,4,Conversions,28523,87,41,20,0.0202,0.0383,6244,239,169,2071.05,496201.25,69240.67,29822.11,7482.25,106545.03,3735.41,17.06,445.8,4.66,3.66,1,2.097,1.237,0.432
CMP_01089,Brand_841,Food,US,Instagram,INF_8609,@creator_27585,Beauty,Nano,7053,3,Conversions,9106,197,34,38,0.0199,0.0203,14014,285,210,772.26,220360.26,52923.86,18346.33,9671.8,80941.99,8888.86,5.78,284.01,2.72,1.72,0,2.988,1.113,0.342
CMP_01090,Brand_769,D2C,India,YouTube,INF_9535,@creator_13481,Family,Micro,14300,2,Traffic,7811,84,25,36,0.0276,0.0522,4404,230,197,2279.56,525831.53,142928.44,36713.88,29392.62,209034.94,26761.61,47.46,908.85,2.52,1.52,0,2.44,1.192,0.433
CMP_01091,Brand_270,D2C,India,Instagram,INF_3653,@creator_76076,Other,Nano,9101,4,Awareness,9278,44,11,0,0.035,0.0189,3603,68,56,2305.32,157308.96,45792.56,16476.61,10424.18,72693.35,7835.02,20.18,1069.02,2.16,1.16,0,1.896,1.158,0.626
CMP_01092,Brand_244,Beauty,India,Instagram,INF_3952,@creator_37913,Other,Micro,92050,1,Awareness,18463,272,70,82,0.0294,0.0494,6317,312,192,2026.15,633146.04,143525.31,63710.29,17952.98,225188.58,12196.75,35.65,721.76,2.81,1.81,0,2.474,1.172,0.522
CMP_01093,Brand_827,Fashion,SEA,Instagram,INF_4082,@creator_11631,Fitness,Micro,82480,4,App Installs,52997,362,90,143,0.0235,0.027,9823,265,209,2569.23,682315.98,177935.47,42953.21,43240.1,264128.78,4983.84,26.89,996.71,2.58,1.58,0,1.926,1.121,0.446
CMP_01094,Brand_289,Fintech,SEA,Instagram,INF_5406,@creator_38037,Beauty,Nano,9486,3,Awareness,4643,32,6,10,0.0238,0.0612,751,46,30,2051.67,95035.14,25672.42,8032.29,3731.69,37436.41,8062.98,49.85,813.83,2.54,1.54,0,2.869,1.184,0.383
CMP_01095,Brand_376,D2C,US,Instagram,INF_8032,@creator_55040,Fitness,Nano,5405,4,Conversions,6716,32,0,0,0.0209,0.0268,1009,27,20,4304.56,119325.31,28307.08,5079.81,4627.02,38013.9,5660.2,37.67,1407.92,3.14,2.14,1,2.471,1.355,0.449
CMP_01096,Brand_507,Fitness,SEA,Instagram,INF_9129,@creator_21682,Food,Nano,2297,4,Conversions,4040,0,0,0,0.0065,0.0209,5968,125,96,1788.4,223948.79,47587.17,14800.68,10685.33,73073.18,18087.42,12.24,584.59,3.06,2.06,1,1.075,1.106,0.488
